id,title,type,genres,averageRating,numVotes,releaseYear
tt2188671,"Bates Motel",tvSeries,"Drama, Horror, Mystery",8.1,119579,2013
tt0050986,"Wild Strawberries",movie,"Drama, Romance",8.1,117295,1957
tt4301160,"Black Bird",tvMiniSeries,"Biography, Crime, Drama",8.1,115519,2022
tt0025316,"It Happened One Night",movie,"Comedy, Romance",8.1,114729,1934
tt8613070,"Portrait of a Lady on Fire",movie,"Drama, Romance",8.1,114257,2019
tt0092400,"Married... with Children",tvSeries,Comedy,8.1,113059,1987
tt0111495,"Three Colors: Red",movie,"Drama, Mystery, Romance",8.1,111920,1994
tt5323662,"A Silent Voice: The Movie",movie,"Animation, Drama",8.1,108452,2016
tt2879552,11.22.63,tvMiniSeries,"Drama, Mystery, Romance",8.1,104313,2016
tt0032551,"The Grapes of Wrath",movie,Drama,8.1,101832,1940
tt3863552,"Bajrangi Bhaijaan",movie,"Action, Adventure, Comedy",8.1,101001,2015
tt0017925,"The General",movie,"Action, Adventure, Comedy",8.1,100052,1926
tt5114356,Legion,tvSeries,"Action, Drama, Sci-Fi",8.1,99087,2017
tt0312172,Monk,tvSeries,"Comedy, Crime, Drama",8.1,95363,2002
tt0374887,"Munna Bhai M.B.B.S.",movie,"Comedy, Drama",8.1,90258,2003
tt11555492,Farha,movie,Drama,8.1,89907,2021
tt2082197,Barfi!,movie,"Comedy, Drama, Romance",8.1,88408,2012
tt0871510,"Chak De! India",movie,"Drama, Family, Sport",8.1,86163,2007
tt0056217,"The Man Who Shot Liberty Valance",movie,"Drama, Western",8.1,84088,1962
tt1280558,"A Wednesday",movie,"Action, Crime, Drama",8.1,83267,2008
tt0758790,"The Tudors",tvSeries,"Drama, History, Romance",8.1,82826,2007
tt10554232,"Dara of Jasenovac",movie,"Drama, War",8.1,81993,2020
tt7775622,"Free Solo",movie,"Adventure, Documentary, Sport",8.1,79706,2018
tt0292490,"Dil Chahta Hai",movie,"Comedy, Drama, Romance",8.1,76861,2001
tt7772588,"For All Mankind",tvSeries,"Drama, Sci-Fi",8.1,74654,2019
tt2545118,Blackfish,movie,"Documentary, Drama, Horror",8.1,73777,2013
tt0116231,"The Bandit",movie,"Crime, Drama, Thriller",8.1,73169,1996
tt0374455,"Stargate: Atlantis",tvSeries,"Action, Adventure, Drama",8.1,72832,2004
tt0106145,"Star Trek: Deep Space Nine",tvSeries,"Action, Adventure, Drama",8.1,72653,1993
tt0036868,"The Best Years of Our Lives",movie,"Drama, Romance, War",8.1,72205,1946
tt0046438,"Tokyo Story",movie,Drama,8.1,70775,1953
tt0046911,Diabolique,movie,"Crime, Drama, Horror",8.1,70550,1955
tt3322420,Queen,movie,"Adventure, Comedy, Drama",8.1,69074,2013
tt0020629,"All Quiet on the Western Front",movie,"Drama, War",8.1,68784,1930
tt0083922,"Fanny and Alexander",movie,Drama,8.1,68285,1982
tt0046268,"The Wages of Fear",movie,"Adventure, Drama, Thriller",8.1,68105,1953
tt8690918,"Resident Alien",tvSeries,"Comedy, Drama, Mystery",8.1,67671,2021
tt0169858,"Neon Genesis Evangelion: The End of Evangelion",movie,"Action, Animation, Drama",8.1,67436,1997
tt0058946,"The Battle of Algiers",movie,"Drama, War",8.1,67358,1966
tt1821480,Kahaani,movie,"Mystery, Thriller",8.1,66917,2012
tt2283748,"OMG: Oh My God!",movie,"Comedy, Drama, Fantasy",8.1,66884,2012
tt9680440,"Paatal Lok",tvSeries,"Crime, Drama, Thriller",8.1,66129,2020
tt12888462,"My Octopus Teacher",movie,"Documentary, Drama",8.1,65858,2020
tt5618256,Manhunt,tvSeries,"Biography, Crime, Drama",8.1,64842,2017
tt0019254,"The Passion of Joan of Arc",movie,"Biography, Drama, History",8.1,62429,1928
tt2930604,"Star Wars: Rebels",tvSeries,"Action, Adventure, Animation",8.1,61032,2014
tt0073707,Sholay,movie,"Action, Adventure, Comedy",8.1,59761,1975
tt0852863,"Phineas and Ferb",tvSeries,"Action, Adventure, Animation",8.1,59575,2007
tt1610527,Workaholics,tvSeries,Comedy,8.1,57042,2011
tt2235759,"The Great",tvSeries,"Biography, Comedy, Drama",8.1,56844,2020
tt4687880,Goliath,tvSeries,Drama,8.1,55818,2016
tt0018455,Sunrise,movie,"Drama, Romance",8.1,54561,1927
tt22014226,"Taaza Khabar",tvSeries,"Action, Comedy, Drama",8.1,54557,2023
tt3281796,Power,tvSeries,"Crime, Drama",8.1,53945,2014
tt0070510,"Paper Moon",movie,"Comedy, Crime, Drama",8.1,53655,1973
tt16283804,"One Day",tvMiniSeries,"Comedy, Drama, Romance",8.1,52737,2024
tt0050783,"Nights of Cabiria",movie,Drama,8.1,52699,1957
tt11016042,Ripley,tvMiniSeries,"Crime, Drama, Thriller",8.1,52418,2024
tt0074896,"The Message",movie,"Biography, Drama, History",8.1,51601,1976
tt2140203,"Wolf Children",movie,"Animation, Drama, Family",8.1,50861,2012
tt2887954,"Tokyo Vice",tvSeries,"Crime, Drama, Thriller",8.1,50262,2022
tt2991224,Tangerines,movie,"Drama, War",8.1,49746,2013
tt8634332,"The Righteous Gemstones",tvSeries,"Comedy, Drama",8.1,49226,2019
tt1639426,Udaan,movie,Drama,8.1,47932,2010
tt0105958,"Boy Meets World",tvSeries,"Comedy, Drama, Family",8.1,47305,1993
tt2805096,"Chicago P.D.",tvSeries,"Action, Crime, Drama",8.1,47232,2014
tt0035446,"To Be or Not to Be",movie,"Comedy, Romance, War",8.1,44648,1942
tt0348913,"Dead Like Me",tvSeries,"Comedy, Drama, Fantasy",8.1,44462,2003
tt2452242,Happy!,tvSeries,"Action, Comedy, Crime",8.1,43803,2017
tt0051808,"The Hidden Fortress",movie,"Action, Adventure, Drama",8.1,43194,1958
tt1615919,"Raising Hope",tvSeries,"Comedy, Family",8.1,41406,2010
tt0040725,"The Red Shoes",movie,"Drama, Music, Romance",8.1,40327,1948
tt0043338,"Ace in the Hole",movie,"Drama, Film-Noir",8.1,40002,1951
tt8749198,"Daisy Jones & The Six",tvSeries,"Drama, Music, Romance",8.1,39932,2023
tt0028950,"The Grand Illusion",movie,"Drama, War",8.1,39545,1937
tt4934950,Talvar,movie,"Crime, Drama, Mystery",8.1,39123,2015
tt2187153,Thuppakki,movie,"Action, Thriller",8.1,38969,2012
tt0077711,"Autumn Sonata",movie,"Drama, Music",8.1,38938,1978
tt4573394,"Endless Corridor",movie,"Documentary, History",8.1,38305,2014
tt10324144,"Article 15",movie,"Crime, Drama, Mystery",8.1,37718,2019
tt14524712,Beckham,tvMiniSeries,"Biography, Documentary, Sport",8.1,37691,2023
tt0048021,Rififi,movie,"Crime, Drama, Thriller",8.1,37394,1955
tt0018773,"The Circus",movie,"Comedy, Family, Romance",8.1,36665,1928
tt0375611,Black,movie,Drama,8.1,36595,2005
tt0042041,"White Heat",movie,"Action, Crime, Drama",8.1,36546,1949
tt8108268,"The Tashkent Files",movie,"Drama, Mystery, Thriller",8.1,36253,2019
tt2616280,Derek,tvSeries,"Comedy, Drama",8.1,36155,2012
tt7768848,"Wild Wild Country",tvMiniSeries,"Crime, Documentary",8.1,36111,2018
tt0101640,"Raise the Red Lantern",movie,"Drama, Romance",8.1,35950,1991
tt0066763,Anand,movie,"Drama, Musical",8.1,35877,1971
tt14152756,Seaspiracy,movie,"Adventure, Documentary",8.1,34602,2021
tt0106332,"Farewell My Concubine",movie,"Drama, Music, Romance",8.1,34156,1993
tt1492179,"Strike Back",tvSeries,"Action, Drama, Thriller",8.1,34018,2010
tt6877772,"American Vandal",tvSeries,"Comedy, Crime, Drama",8.1,33637,2017
tt0830361,"The Lost Room",tvMiniSeries,"Action, Fantasy, Mystery",8.1,33565,2006
tt0053946,"Inherit the Wind",movie,"Biography, Drama, History",8.1,33473,1960
tt0097223,"Time of the Gypsies",movie,"Comedy, Crime, Drama",8.1,33132,1988
tt9851854,Major,movie,"Action, Biography, Drama",8.1,32959,2022
tt4998350,"The Deuce",tvSeries,"Crime, Drama, Mystery",8.1,32740,2017
tt21344706,"The Glory",tvSeries,"Drama, Mystery, Thriller",8.1,32556,2022
tt4635372,Masaan,movie,Drama,8.1,32231,2015
tt0914387,Damages,tvSeries,"Crime, Drama, Mystery",8.1,31997,2007
tt0065234,Z,movie,"Crime, Drama, Thriller",8.1,31984,1969
tt0147746,"Batman Beyond",tvSeries,"Action, Adventure, Animation",8.1,31253,1999
tt3801314,Kaththi,movie,"Action, Drama",8.1,31105,2014
tt9679542,"Dr. Stone",tvSeries,"Action, Adventure, Animation",8.1,30915,2019
tt11639952,"Young Rock",tvSeries,"Biography, Comedy",8.1,30497,2021
tt12920838,"The Frog",tvSeries,"Crime, Drama, Mystery",8.1,30301,2020
tt12682218,"Scenes from a Marriage",tvMiniSeries,Drama,8.1,30292,2021
tt0318997,"Angels in America",tvMiniSeries,"Drama, Fantasy, Romance",8.1,30279,2003
tt8332438,ZeroZeroZero,tvMiniSeries,"Crime, Drama, Thriller",8.1,30255,2019
tt0244316,"Yi Yi",movie,"Drama, Romance",8.1,29445,2000
tt3228420,"You're the Worst",tvSeries,"Comedy, Drama, Romance",8.1,28746,2014
tt0263438,"Everything's Gonna Be Great",movie,"Comedy, Drama, Thriller",8.1,28329,1998
tt14819828,"Business Proposal",tvSeries,"Comedy, Drama, Romance",8.1,28111,2022
tt0091288,"Jean de Florette",movie,"Comedy, Drama",8.1,27987,1986
tt0118298,Daria,tvSeries,"Animation, Comedy, Drama",8.1,27799,1997
tt8760684,"Apollo 11",movie,"Documentary, History",8.1,27615,2019
tt0200087,Sarfarosh,movie,"Action, Crime, Drama",8.1,27531,1999
tt3910804,"War & Peace",tvMiniSeries,"Drama, History, Romance",8.1,27384,2016
tt4524056,"Vis a vis",tvSeries,"Drama, Thriller",8.1,26866,2015
tt3302820,"Cowspiracy: The Sustainability Secret",movie,Documentary,8.1,26846,2014
tt0064040,"Army of Shadows",movie,"Drama, War",8.1,26843,1969
tt11204260,"I May Destroy You",tvSeries,Drama,8.1,26759,2020
tt0095467,"A Short Film About Love",movie,"Drama, Romance",8.1,26691,1988
tt0055601,Viridiana,movie,Drama,8.1,26578,1961
tt0046478,Ugetsu,movie,"Drama, Fantasy, War",8.1,26485,1953
tt3502172,"Mozart in the Jungle",tvSeries,"Comedy, Drama, Music",8.1,26196,2014
tt0044008,"A Christmas Carol",movie,"Drama, Family, Fantasy",8.1,26044,1951
tt0428870,"A Moment to Remember",movie,"Drama, Romance",8.1,26005,2004
tt0351817,"The Twilight Samurai",movie,"Drama, Romance",8.1,25969,2002
tt16867040,"Cunk on Earth",tvMiniSeries,Comedy,8.1,25631,2022
tt0317910,"The Fog of War",movie,"Biography, Documentary, History",8.1,25339,2003
tt0104561,"Jo Jeeta Wohi Sikandar",movie,"Comedy, Drama, Romance",8.1,24629,1992
tt2659414,"Miracle in Cell No. 7",movie,"Comedy, Drama",8.1,24578,2013
tt0425118,"I Know This Much Is True",tvMiniSeries,Drama,8.1,24408,2020
tt0102015,"Hearts of Darkness: A Filmmaker's Apocalypse",movie,Documentary,8.1,23998,1991
tt2543328,"TURN: Washington's Spies",tvSeries,"Drama, History, War",8.1,23893,2014
tt0460690,"The Unit",tvSeries,"Action, Drama, Thriller",8.1,23500,2006
tt0014429,"Safety Last!",movie,"Action, Comedy, Thriller",8.1,23450,1923
tt0425333,Pardon,movie,"Comedy, Drama",8.1,23437,2005
tt0883772,"Man vs. Wild",tvSeries,"Adventure, Reality-TV",8.1,23437,2006
tt2379308,Psycho-Pass,tvSeries,"Action, Animation, Crime",8.1,23309,2012
tt5024912,Insecure,tvSeries,"Comedy, Drama, Romance",8.1,23063,2016
tt5768632,"Love Doesn't Understand Words",tvSeries,"Comedy, Romance",8.1,22988,2016
tt2183641,"Ripper Street",tvSeries,"Crime, Drama, Mystery",8.1,22912,2012
tt10405370,"Rogue Heroes",tvSeries,"Action, Drama, Thriller",8.1,22770,2022
tt0421384,"The Valley of the Wolves",tvSeries,"Action, Crime, Drama",8.1,22340,2003
tt8080122,"Godfather of Harlem",tvSeries,"Crime, Drama",8.1,22237,2019
tt7286916,"The Dawn Wall",movie,"Biography, Documentary, Sport",8.1,21518,2017
tt6051216,Insider,tvSeries,"Action, Crime, Drama",8.1,21500,2016
tt0056241,"The Miracle Worker",movie,"Biography, Drama",8.1,20943,1962
tt0077838,"The Last Waltz",movie,"Biography, Documentary, Music",8.1,20641,1978
tt0128332,Innocence,movie,Drama,8.1,20548,1997
tt0279077,FLCL,tvMiniSeries,"Action, Animation, Comedy",8.1,20300,2000
tt9095260,"Criminal Justice",tvSeries,"Crime, Drama, Mystery",8.1,20218,2019
tt7745956,"She-Ra and the Princesses of Power",tvSeries,"Action, Adventure, Animation",8.1,20048,2018
tt0093342,"Where Is the Friend's House?",movie,"Drama, Family",8.1,19812,1987
tt7157248,"The New Pope",tvMiniSeries,Drama,8.1,18981,2020
tt1781069,"Zeitgeist: Moving Forward",movie,Documentary,8.1,18795,2011
tt5339440,"One Day at a Time",tvSeries,"Comedy, Drama",8.1,18747,2017
tt0066580,Woodstock,movie,"Documentary, History, Music",8.1,18736,1970
tt8144834,"Section 375",movie,"Crime, Drama, Mystery",8.1,18722,2019
tt1833285,Boss,tvSeries,"Crime, Drama",8.1,18499,2011
tt0500092,"Serial Experiments Lain",tvMiniSeries,"Animation, Drama, Horror",8.1,18488,1998
tt0191043,"The Color of Paradise",movie,"Drama, Family",8.1,18478,1999
tt1366312,Emma,tvMiniSeries,"Comedy, Drama, Romance",8.1,18332,2009
tt10314462,"Zoey's Extraordinary Playlist",tvSeries,"Comedy, Drama, Musical",8.1,18243,2020
tt0115378,"Superman: The Animated Series",tvSeries,"Action, Adventure, Animation",8.1,18227,1996
tt0453729,Iqbal,movie,"Drama, Sport",8.1,17895,2005
tt0041452,"The Heiress",movie,"Drama, Romance",8.1,17732,1949
tt0319736,"The Legend of Bhagat Singh",movie,"Action, Biography, Drama",8.1,17538,2002
tt9054364,"That Time I Got Reincarnated as a Slime",tvSeries,"Action, Adventure, Animation",8.1,17336,2018
tt11228748,"The King: Eternal Monarch",tvSeries,"Fantasy, Mystery, Romance",8.1,17141,2020
tt0016847,Faust,movie,"Drama, Fantasy, Horror",8.1,17062,1926
tt11375428,Hridayam,movie,"Drama, Musical, Romance",8.1,16867,2022
tt3305096,Galavant,tvSeries,"Adventure, Comedy, Fantasy",8.1,16842,2015
tt0080274,Shogun,tvMiniSeries,"Adventure, Drama, History",8.1,16586,1980
tt0076085,"A Special Day",movie,Drama,8.1,16494,1977
tt1913273,"Anohana: The Flower We Saw That Day",tvMiniSeries,"Adventure, Animation, Drama",8.1,16484,2011
tt19853258,"Still: A Michael J. Fox Movie",movie,"Biography, Documentary",8.1,16198,2023
tt13911284,"Hell's Paradise: Jigokuraku",tvSeries,"Action, Adventure, Animation",8.1,16163,2023
tt1515193,"The Big C",tvSeries,"Comedy, Drama",8.1,16024,2010
tt0063951,"Sesame Street",tvSeries,"Adventure, Animation, Family",8.1,15847,1969
tt4432480,RangiTaranga,movie,"Mystery, Thriller",8.1,15432,2015
tt14466018,"Blue Lights",tvSeries,"Crime, Drama, Thriller",8.1,15418,2023
tt0116630,Indian,movie,"Action, Drama, Thriller",8.1,15171,1996
tt26737616,Pluto,tvMiniSeries,"Action, Animation, Drama",8.1,15162,2023
tt26315487,Bloodhounds,tvSeries,"Action, Crime, Drama",8.1,15079,2023
tt22373148,"Karm Yuddh",tvSeries,Drama,8.1,14874,2022
tt8324422,PEN15,tvSeries,Comedy,8.1,14703,2019
tt14479078,Candy,tvSeries,Thriller,8.1,14625,2021
tt10220588,"Hotel Del Luna",tvSeries,"Action, Comedy, Drama",8.1,14622,2019
tt0805661,"The Black Donnellys",tvSeries,"Crime, Drama",8.1,14444,2007
tt11822998,"The Trials of Gabriel Fernandez",tvMiniSeries,"Crime, Documentary",8.1,14210,2020
tt0105271,Roja,movie,"Drama, Romance, Thriller",8.1,14006,1992
tt0112553,Bombay,movie,"Drama, Romance",8.1,13920,1995
tt10706602,Collective,movie,"Crime, Documentary",8.1,13668,2019
tt3556920,"Wolf Hall",tvMiniSeries,"Biography, Drama, History",8.1,13650,2015
tt5766194,"Legend of the Blue Sea",tvSeries,"Comedy, Drama, Fantasy",8.1,13558,2016
tt1634013,"Montevideo: Taste of a Dream",movie,"Adventure, Comedy, Drama",8.1,13171,2010
tt13304700,Snowdrop,tvSeries,"Crime, Drama, Romance",8.1,13154,2021
tt22297578,Cat,tvSeries,"Crime, Drama, Thriller",8.1,13097,2022
tt4731072,"Food Wars: Shokugeki no Soma",tvSeries,"Animation, Comedy, Drama",8.1,13044,2015
tt1113829,"George Harrison: Living in the Material World",movie,"Biography, Documentary, Music",8.1,12797,2011
tt1086191,Outnumbered,tvSeries,"Comedy, Drama",8.1,12537,2007
tt8523042,Vagabond,tvSeries,"Action, Mystery, Thriller",8.1,12391,2019
tt3455224,Virunga,movie,"Documentary, War",8.1,12379,2014
tt11147852,Dorohedoro,tvSeries,"Action, Animation, Comedy",8.1,12348,2020
tt12759100,"Somebody Somewhere",tvSeries,"Comedy, Drama",8.1,12298,2022
tt0330243,"Day of the Wacko",movie,"Comedy, Drama, Romance",8.1,12202,2002
tt0088583,"North & South: Book 1, North & South",tvMiniSeries,"Drama, History, Romance",8.1,12175,1985
tt18228732,"Colin from Accounts",tvSeries,"Comedy, Drama, Romance",8.1,12128,2022
tt23037654,"Khakee: The Bihar Chapter",tvSeries,"Action, Crime, Drama",8.1,12118,2022
tt16227240,"The Great Weddings of Munnes",tvSeries,"Comedy, Drama",8.1,12053,2022
tt1008108,"Ashes to Ashes",tvSeries,"Crime, Drama, Fantasy",8.1,11435,2008
tt0036506,"Day of Wrath",movie,"Drama, History",8.1,11343,1943
tt16447750,Maestro,tvMiniSeries,"Crime, Drama, Mystery",8.1,11041,2022
tt6078096,"High Maintenance",tvSeries,"Comedy, Drama",8.1,10870,2016
tt0118475,Spawn,tvSeries,"Action, Adventure, Animation",8.1,10413,1997
tt4343334,"For My Son",tvSeries,"Action, Adventure, Comedy",8.1,10405,2015
tt7889220,"Dirty Money",tvSeries,"Crime, Documentary",8.1,10360,2018
tt1973692,Rita,tvSeries,"Comedy, Drama",8.1,10336,2012
tt8026448,"Tacoma FD",tvSeries,Comedy,8.1,10291,2019
tt11761194,"Power Book IV: Force",tvSeries,"Crime, Drama",8.1,10252,2022
tt6824234,"Fight for My Way",tvSeries,"Comedy, Romance",8.1,10189,2017
tt21916016,Tanaav,tvSeries,"Action, Crime, Drama",8.1,10175,2022
tt13299890,"The Great Indian Kitchen",movie,"Comedy, Drama",8.1,10166,2021
tt2582590,Vicious,tvSeries,Comedy,8.1,10137,2013
tt5580664,"Voltron: Legendary Defender",tvSeries,"Action, Adventure, Animation",8.1,10032,2016
tt0384746,"Kenny vs. Spenny",tvSeries,"Comedy, Game-Show, Reality-TV",8.1,10008,2002
tt0848228,"The Avengers",movie,"Action, Sci-Fi",8,1482794,2012
tt2015381,"Guardians of the Galaxy",movie,"Action, Adventure, Comedy",8,1294913,2014
tt1431045,Deadpool,movie,"Action, Comedy",8,1176109,2016
tt3659388,"The Martian",movie,"Adventure, Drama, Sci-Fi",8,947567,2015
tt1160419,"Dune: Part One",movie,"Action, Adventure, Drama",8,912631,2021
tt1663202,"The Revenant",movie,"Action, Adventure, Drama",8,892261,2015
tt1010048,"Slumdog Millionaire",movie,"Crime, Drama, Romance",8,886231,2008
tt0246578,"Donnie Darko",movie,"Drama, Mystery, Sci-Fi",8,866255,2001
tt0947798,"Black Swan",movie,"Drama, Thriller",8,841873,2010
tt2084970,"The Imitation Game",movie,"Biography, Drama, Thriller",8,839142,2014
tt0317705,"The Incredibles",movie,"Action, Adventure, Animation",8,831774,2004
tt0378194,"Kill Bill: Vol. 2",movie,"Action, Crime, Thriller",8,822549,2004
tt0401792,"Sin City",movie,"Crime, Thriller",8,800501,2005
tt1504320,"The King's Speech",movie,"Biography, Drama, History",8,714771,2010
tt0381061,"Casino Royale",movie,"Action, Adventure, Thriller",8,706248,2006
tt0107048,"Groundhog Day",movie,"Comedy, Drama, Fantasy",8,699245,1993
tt3783958,"La La Land",movie,"Comedy, Drama, Music",8,695864,2016
tt1856101,"Blade Runner 2049",movie,"Action, Drama, Mystery",8,689534,2017
tt1798709,Her,movie,"Drama, Romance, Sci-Fi",8,686439,2013
tt0440963,"The Bourne Ultimatum",movie,"Action, Mystery, Thriller",8,665220,2007
tt0114746,"12 Monkeys",movie,"Mystery, Sci-Fi, Thriller",8,655752,1995
tt0450259,"Blood Diamond",movie,"Adventure, Drama, Thriller",8,596805,2006
tt5180504,"The Witcher",tvSeries,"Action, Adventure, Drama",8,583920,2019
tt0454921,"The Pursuit of Happyness",movie,"Biography, Drama",8,575753,2006
tt10919420,"Squid Game",tvSeries,"Action, Drama, Mystery",8,575490,2021
tt2948356,Zootopia,movie,"Action, Adventure, Animation",8,563361,2016
tt0095953,"Rain Man",movie,Drama,8,555347,1988
tt0101414,"Beauty and the Beast",movie,"Animation, Family, Fantasy",8,486198,1991
tt0103639,Aladdin,movie,"Adventure, Animation, Comedy",8,478754,1992
tt0319061,"Big Fish",movie,"Adventure, Drama, Fantasy",8,464328,2003
tt0093779,"The Princess Bride",movie,"Adventure, Comedy, Family",8,458481,1987
tt0079470,"Monty Python's Life of Brian",movie,Comedy,8,425406,1979
tt2948372,Soul,movie,"Adventure, Animation, Comedy",8,394475,2020
tt4052886,Lucifer,tvSeries,"Crime, Drama, Fantasy",8,366243,2016
tt1844624,"American Horror Story",tvSeries,"Drama, Horror, Sci-Fi",8,350424,2011
tt0105323,"Scent of a Woman",movie,Drama,8,338862,1992
tt0175880,Magnolia,movie,Drama,8,333348,1999
tt2372162,"Orange Is the New Black",tvSeries,"Comedy, Crime, Drama",8,324722,2013
tt0099348,"Dances with Wolves",movie,"Adventure, Drama, Western",8,296453,1990
tt0061722,"The Graduate",movie,"Comedy, Drama, Romance",8,292726,1967
tt0075686,"Annie Hall",movie,"Comedy, Romance",8,281233,1977
tt0072890,"Dog Day Afternoon",movie,"Biography, Crime, Drama",8,277729,1975
tt0245712,"Amores Perros",movie,"Drama, Thriller",8,256616,2000
tt3741834,Lion,movie,"Biography, Drama",8,255323,2016
tt0063522,"Rosemary's Baby",movie,"Drama, Horror",8,243356,1968
tt0083987,Gandhi,movie,"Biography, Drama, History",8,241903,1982
tt1220719,"Ip Man",movie,"Action, Biography, Drama",8,236035,2008
tt0064115,"Butch Cassidy and the Sundance Kid",movie,"Biography, Crime, Drama",8,229360,1969
tt9288030,Reacher,tvSeries,"Action, Crime, Drama",8,228541,2022
tt6257970,"The End of the F***ing World",tvSeries,"Adventure, Comedy, Crime",8,228153,2017
tt13406094,"The White Lotus",tvSeries,"Comedy, Drama",8,222939,2021
tt0094625,Akira,movie,"Action, Animation, Drama",8,210593,1988
tt0063442,"Planet of the Apes",movie,"Adventure, Sci-Fi",8,201644,1968
tt0352248,"Cinderella Man",movie,"Biography, Drama, Romance",8,201206,2005
tt4857264,"The Invisible Guest",movie,"Crime, Drama, Mystery",8,197387,2016
tt0061512,"Cool Hand Luke",movie,"Crime, Drama",8,191681,1967
tt0092067,"Castle in the Sky",movie,"Adventure, Animation, Family",8,186952,1986
tt0087544,"Nausicaä of the Valley of the Wind",movie,"Adventure, Animation, Sci-Fi",8,186824,1984
